,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist_name,PeakPos
0,0.768,https://api.spotify.com/v1/audio-analysis/2yZax79pOrYuyIFVW2cZY2,0.735,129720,0.197,2yZax79pOrYuyIFVW2cZY2,0.000276,3,0.296,-13.378,0,0.537,147.899,4,https://api.spotify.com/v1/tracks/2yZax79pOrYuyIFVW2cZY2,audio_features,spotify:track:2yZax79pOrYuyIFVW2cZY2,0.383,Carry On,XXXTentacion,95
0,0.00916,https://api.spotify.com/v1/audio-analysis/66pxmg3Jhjm09tHoWR1wVR,0.612,212893,0.848,66pxmg3Jhjm09tHoWR1wVR,0,6,0.366,-3.736,1,0.0368,120.996,4,https://api.spotify.com/v1/tracks/66pxmg3Jhjm09tHoWR1wVR,audio_features,spotify:track:66pxmg3Jhjm09tHoWR1wVR,0.72,Hallelujah,Leonard Cohen,59
0,0.164,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,0.335,241107,0.625,0bYg9bo50gSsH3LtXe2SQn,0,7,0.0708,-7.462,1,0.0386,150.277,4,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,audio_features,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.334,All I Want For Christmas Is You,Mariah Carey,11
0,0.0558,https://api.spotify.com/v1/audio-analysis/0c4ICGb0jvszKj3KPR59JU,0.523,214800,0.725,0c4ICGb0jvszKj3KPR59JU,6.96e-06,2,0.0937,-5.448,1,0.0339,155.855,4,https://api.spotify.com/v1/tracks/0c4ICGb0jvszKj3KPR59JU,audio_features,spotify:track:0c4ICGb0jvszKj3KPR59JU,0.52,Every Time I Hear That Song,Blake Shelton,56
0,0.259,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,0.763,126346,0.726,7floNISpH8VF4z4459Qo18,0,1,0.0976,-6.405,1,0.282,139.059,4,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,audio_features,spotify:track:7floNISpH8VF4z4459Qo18,0.356,Look At Me!,XXXTentacion,34
0,0.132,https://api.spotify.com/v1/audio-analysis/6BKeNWeUqxmvQ09Gxd3ZGX,0.738,225850,0.814,6BKeNWeUqxmvQ09Gxd3ZGX,9.64e-06,7,0.126,-4.414,0,0.0999,119.041,4,https://api.spotify.com/v1/tracks/6BKeNWeUqxmvQ09Gxd3ZGX,audio_features,spotify:track:6BKeNWeUqxmvQ09Gxd3ZGX,0.498,Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",87
0,0.71,https://api.spotify.com/v1/audio-analysis/6ATgDc6e4sPn84hvJsAmPt,0.401,175467,0.398,6ATgDc6e4sPn84hvJsAmPt,0,6,0.0962,-8.993,0,0.183,180.293,4,https://api.spotify.com/v1/tracks/6ATgDc6e4sPn84hvJsAmPt,audio_features,spotify:track:6ATgDc6e4sPn84hvJsAmPt,0.285,Hate U Love U,Olivia O'Brien,99
0,0.0252,https://api.spotify.com/v1/audio-analysis/0bXFIF7iL17TYLyx8JHziM,0.806,198110,0.77,0bXFIF7iL17TYLyx8JHziM,0,1,0.0645,-6.464,0,0.19,152.094,4,https://api.spotify.com/v1/tracks/0bXFIF7iL17TYLyx8JHziM,audio_features,spotify:track:0bXFIF7iL17TYLyx8JHziM,0.419,Cake,Flo Rida & 99 Percent,73
0,0.0094,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,0.887,193200,0.48,0HEmnAUT8PHznIAAmVXqFJ,3.58e-05,11,0.0662,-11.994,1,0.117,95.846,4,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,audio_features,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,0.617,Faith,George Michael,1
0,0.128,https://api.spotify.com/v1/audio-analysis/4PzovBqgnSHKd8opsP7IVM,0.758,197171,0.646,4PzovBqgnSHKd8opsP7IVM,0,7,0.0778,-4.701,1,0.112,155.955,4,https://api.spotify.com/v1/tracks/4PzovBqgnSHKd8opsP7IVM,audio_features,spotify:track:4PzovBqgnSHKd8opsP7IVM,0.569,Everyday,Ariana Grande Featuring Future,55
0,0.0744,https://api.spotify.com/v1/audio-analysis/7nKBxz47S9SD79N086fuhn,0.684,208163,0.823,7nKBxz47S9SD79N086fuhn,0,9,0.111,-3.297,0,0.0773,91.048,4,https://api.spotify.com/v1/tracks/7nKBxz47S9SD79N086fuhn,audio_features,spotify:track:7nKBxz47S9SD79N086fuhn,0.645,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",81
0,0.243,https://api.spotify.com/v1/audio-analysis/3umS4y3uQDkqekNjVpiRUs,0.683,219507,0.691,3umS4y3uQDkqekNjVpiRUs,0,8,0.14,-5.535,1,0.0432,179.91,4,https://api.spotify.com/v1/tracks/3umS4y3uQDkqekNjVpiRUs,audio_features,spotify:track:3umS4y3uQDkqekNjVpiRUs,0.746,El Amante,Nicky Jam,92
0,0.603,https://api.spotify.com/v1/audio-analysis/6mb6lVLNrcUgLnEN8QnDJd,0.576,163387,0.319,6mb6lVLNrcUgLnEN8QnDJd,0,4,0.173,-10.934,1,0.0518,83.632,4,https://api.spotify.com/v1/tracks/6mb6lVLNrcUgLnEN8QnDJd,audio_features,spotify:track:6mb6lVLNrcUgLnEN8QnDJd,0.114,How Far I'll Go,Alessia Cara,56
0,0.33,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,0.736,219080,0.449,152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,0.322,Location,Khalid,16
0,0.0263,https://api.spotify.com/v1/audio-analysis/6H0AwSQ20mo62jGlPGB8S6,0.841,210200,0.516,6H0AwSQ20mo62jGlPGB8S6,0.00072,11,0.111,-7.461,0,0.118,145.995,4,https://api.spotify.com/v1/tracks/6H0AwSQ20mo62jGlPGB8S6,audio_features,spotify:track:6H0AwSQ20mo62jGlPGB8S6,0.548,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",44
0,0.052,https://api.spotify.com/v1/audio-analysis/2XaInsPPUkZRkY4uFJ3AHK,0.817,209143,0.587,2XaInsPPUkZRkY4uFJ3AHK,0.00165,2,0.185,-6.502,1,0.108,140.062,4,https://api.spotify.com/v1/tracks/2XaInsPPUkZRkY4uFJ3AHK,audio_features,spotify:track:2XaInsPPUkZRkY4uFJ3AHK,0.351,Met Gala,Gucci Mane Featuring Offset,88
0,0.362,https://api.spotify.com/v1/audio-analysis/1N90cV79gbBgO0bOs74Y0t,0.786,229640,0.735,1N90cV79gbBgO0bOs74Y0t,0,0,0.176,-4.502,0,0.0495,110.124,4,https://api.spotify.com/v1/tracks/1N90cV79gbBgO0bOs74Y0t,audio_features,spotify:track:1N90cV79gbBgO0bOs74Y0t,0.739,Heatstroke,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",96
0,0.083,https://api.spotify.com/v1/audio-analysis/0iA1unTbTbDOWUSlbwJ1pS,0.503,184506,0.824,0iA1unTbTbDOWUSlbwJ1pS,0,3,0.21,-4.039,1,0.0524,161.981,4,https://api.spotify.com/v1/tracks/0iA1unTbTbDOWUSlbwJ1pS,audio_features,spotify:track:0iA1unTbTbDOWUSlbwJ1pS,0.445,It Don't Hurt Like It Used To,Billy Currington,44
0,0.371,https://api.spotify.com/v1/audio-analysis/2NkbRmygVirMQFCjSkyY7Q,0.443,223044,0.55,2NkbRmygVirMQFCjSkyY7Q,0,0,0.125,-6.417,1,0.041,77.52,4,https://api.spotify.com/v1/tracks/2NkbRmygVirMQFCjSkyY7Q,audio_features,spotify:track:2NkbRmygVirMQFCjSkyY7Q,0.188,Too Much To Ask,Niall Horan,66
0,0.00227,https://api.spotify.com/v1/audio-analysis/2IjgKCbrk8CtqmsOC5DhVd,0.861,257867,0.715,2IjgKCbrk8CtqmsOC5DhVd,0,11,0.144,-4.393,0,0.301,148.971,4,https://api.spotify.com/v1/tracks/2IjgKCbrk8CtqmsOC5DhVd,audio_features,spotify:track:2IjgKCbrk8CtqmsOC5DhVd,0.544,F**k That Check Up,Meek Mill Featuring Lil Uzi Vert,97
0,0.665,https://api.spotify.com/v1/audio-analysis/7Gs3otHnZDq514kFHf0nx7,0.515,227809,0.431,7Gs3otHnZDq514kFHf0nx7,0,4,0.147,-8.251,1,0.257,141.392,4,https://api.spotify.com/v1/tracks/7Gs3otHnZDq514kFHf0nx7,audio_features,spotify:track:7Gs3otHnZDq514kFHf0nx7,0.178,Blue Notes,Meek Mill,93
0,0.399,https://api.spotify.com/v1/audio-analysis/3FNY26zMg3Zfe5Cbyu45uu,0.737,174107,0.734,3FNY26zMg3Zfe5Cbyu45uu,0,7,0.323,-4.71,1,0.156,91.999,4,https://api.spotify.com/v1/tracks/3FNY26zMg3Zfe5Cbyu45uu,audio_features,spotify:track:3FNY26zMg3Zfe5Cbyu45uu,0.324,Moonlight,JAY-Z,86
0,0.153,https://api.spotify.com/v1/audio-analysis/78AucGxdmVa4Bx6HwDPOS4,0.517,186593,0.61,78AucGxdmVa4Bx6HwDPOS4,0,1,0.416,-6.373,1,0.372,135.498,4,https://api.spotify.com/v1/tracks/78AucGxdmVa4Bx6HwDPOS4,audio_features,spotify:track:78AucGxdmVa4Bx6HwDPOS4,0.158,Everything 1K,Kodak Black,84
0,0.776,https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif,0.435,209080,0.202,0HtOJj7Kl74s1Ngf3MWeif,0.0976,2,0.245,-15.097,1,0.0702,139.574,4,https://api.spotify.com/v1/tracks/0HtOJj7Kl74s1Ngf3MWeif,audio_features,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,0.0451,She's Mine Pt.1,J. Cole,22
0,0.819,https://api.spotify.com/v1/audio-analysis/6OzujJBXwYPxJ7KeqflLtr,0.64,227222,0.196,6OzujJBXwYPxJ7KeqflLtr,3.63e-05,4,0.0978,-11.478,1,0.0267,143.919,4,https://api.spotify.com/v1/tracks/6OzujJBXwYPxJ7KeqflLtr,audio_features,spotify:track:6OzujJBXwYPxJ7KeqflLtr,0.273,My Old Man,Zac Brown Band,68
0,0.825,https://api.spotify.com/v1/audio-analysis/7cKLOenzViwzoHJWciMIrj,0.722,196507,0.605,7cKLOenzViwzoHJWciMIrj,0.0178,5,0.248,-6.07,1,0.153,165.998,4,https://api.spotify.com/v1/tracks/7cKLOenzViwzoHJWciMIrj,audio_features,spotify:track:7cKLOenzViwzoHJWciMIrj,0.69,Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",47
0,0.0235,https://api.spotify.com/v1/audio-analysis/1vVNlXi8gf8tZ7OhnEs4VE,0.516,226790,0.792,1vVNlXi8gf8tZ7OhnEs4VE,0,1,0.404,-5.38,0,0.216,121.189,5,https://api.spotify.com/v1/tracks/1vVNlXi8gf8tZ7OhnEs4VE,audio_features,spotify:track:1vVNlXi8gf8tZ7OhnEs4VE,0.498,A Lie,French Montana Featuring The Weeknd & Max B,75
0,0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.492,251034,0.275,7vRriwrloYVaoAe3a9wJHe,0,6,0.101,-13.4,0,0.3,92.6,4,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,I Hate U I Love U,gnash Featuring Olivia O'Brien,10
0,0.00264,https://api.spotify.com/v1/audio-analysis/2eMwDehkIC1j68U6FA3Eiq,0.732,182707,0.75,2eMwDehkIC1j68U6FA3Eiq,0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/2eMwDehkIC1j68U6FA3Eiq,audio_features,spotify:track:2eMwDehkIC1j68U6FA3Eiq,0.392,XO TOUR Llif3,Lil Uzi Vert,7
0,0.125,https://api.spotify.com/v1/audio-analysis/7px4t7HGiuMUvFkEOpZEwp,0.497,191827,0.805,7px4t7HGiuMUvFkEOpZEwp,0,11,0.167,-3.995,1,0.0332,166.048,4,https://api.spotify.com/v1/tracks/7px4t7HGiuMUvFkEOpZEwp,audio_features,spotify:track:7px4t7HGiuMUvFkEOpZEwp,0.688,Song For Another Time,Old Dominion,59
0,0.189,https://api.spotify.com/v1/audio-analysis/32DGGj6KlNuBr6WaqRxpxi,0.849,198237,0.581,32DGGj6KlNuBr6WaqRxpxi,3.61e-06,1,0.0805,-5.243,0,0.0767,110.008,4,https://api.spotify.com/v1/tracks/32DGGj6KlNuBr6WaqRxpxi,audio_features,spotify:track:32DGGj6KlNuBr6WaqRxpxi,0.779,How Long,Charlie Puth,52
0,0.125,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,0.568,208733,0.669,0AS63m1wHv9n4VVRizK6Hc,0,11,0.111,-4.889,0,0.0794,147.926,4,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,audio_features,spotify:track:0AS63m1wHv9n4VVRizK6Hc,0.381,Mercy,Shawn Mendes,15
0,0.198,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,0.627,220293,0.812,3a1lNhkSLSkpJE4MSHpDu9,0,6,0.212,-4.215,1,0.0358,123.071,4,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.497,Congratulations,Post Malone Featuring Quavo,8
0,0.0541,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,0.795,198944,0.568,0B8QzDH7YWih85V5SEMnyJ,0,5,0.108,-7.817,0,0.142,136.173,4,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,audio_features,spotify:track:0B8QzDH7YWih85V5SEMnyJ,0.47,Money Longer,Lil Uzi Vert,54
0,0.0673,https://api.spotify.com/v1/audio-analysis/34oWbFBfGEElvgO0a5c9V4,0.943,165291,0.595,34oWbFBfGEElvgO0a5c9V4,0,5,0.0839,-8.372,0,0.191,117.532,4,https://api.spotify.com/v1/tracks/34oWbFBfGEElvgO0a5c9V4,audio_features,spotify:track:34oWbFBfGEElvgO0a5c9V4,0.833,No Flockin,Kodak Black,95
0,0.435,https://api.spotify.com/v1/audio-analysis/2UxfcZJCphbEkfbZ6nLiDx,0.497,262458,0.67,2UxfcZJCphbEkfbZ6nLiDx,1.25e-06,0,0.389,-4.509,1,0.0348,121.826,4,https://api.spotify.com/v1/tracks/2UxfcZJCphbEkfbZ6nLiDx,audio_features,spotify:track:2UxfcZJCphbEkfbZ6nLiDx,0.236,Kids,OneRepublic,96
0,0.0293,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,0.726,233902,0.769,3B54sVLJ402zGa6Xm4YGNe,0.0101,6,0.104,-5.043,1,0.123,97.985,4,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.75,Unforgettable,Thomas Rhett,47
0,0.0168,https://api.spotify.com/v1/audio-analysis/5RCfvwDewu6p2x1mEI6smX,0.788,140945,0.533,5RCfvwDewu6p2x1mEI6smX,0,9,0.204,-7.594,1,0.352,80.04,4,https://api.spotify.com/v1/tracks/5RCfvwDewu6p2x1mEI6smX,audio_features,spotify:track:5RCfvwDewu6p2x1mEI6smX,0.467,The Race,Tay-K,44
0,0.0145,https://api.spotify.com/v1/audio-analysis/7iAiOtm19uRwipMm7TH6lw,0.852,278429,0.438,7iAiOtm19uRwipMm7TH6lw,0,9,0.263,-7.673,1,0.426,150.945,4,https://api.spotify.com/v1/tracks/7iAiOtm19uRwipMm7TH6lw,audio_features,spotify:track:7iAiOtm19uRwipMm7TH6lw,0.611,Zoom,Future,99
0,0.102,https://api.spotify.com/v1/audio-analysis/4mU5iXHeLgbR94siF7p1sY,0.768,237573,0.485,4mU5iXHeLgbR94siF7p1sY,0,6,0.128,-8.435,0,0.0825,140.016,4,https://api.spotify.com/v1/tracks/4mU5iXHeLgbR94siF7p1sY,audio_features,spotify:track:4mU5iXHeLgbR94siF7p1sY,0.276,Six Feet Under,The Weeknd,34
0,0.0153,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,0.636,244453,0.728,2meEiZKWkiN28gITzFwQo5,1.46e-06,9,0.154,-5.871,1,0.0999,107.986,4,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,audio_features,spotify:track:2meEiZKWkiN28gITzFwQo5,0.384,Into You,Ariana Grande,13
0,0.125,https://api.spotify.com/v1/audio-analysis/1n4jwRVXdkK2U34nBDUKKT,0.353,118067,0.245,1n4jwRVXdkK2U34nBDUKKT,0.153,8,0.491,-16.69,0,0.194,157.331,4,https://api.spotify.com/v1/tracks/1n4jwRVXdkK2U34nBDUKKT,audio_features,spotify:track:1n4jwRVXdkK2U34nBDUKKT,0.488,Blood.,Kendrick Lamar,54
0,0.874,https://api.spotify.com/v1/audio-analysis/6Nle9hKrkL1wQpwNfEkxjh,0.776,210285,0.503,6Nle9hKrkL1wQpwNfEkxjh,0,0,0.112,-5.732,0,0.237,110.134,4,https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh,audio_features,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,0.478,Chanel,Frank Ocean,72
0,0.00383,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,0.647,198774,0.932,3EmmCZoqpWOTY1g2GBwJoR,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,audio_features,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,0.387,Just Hold On,Steve Aoki & Louis Tomlinson,52
0,0.57,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,0.629,250173,0.572,5tz69p7tJuGPeMGwNTxYuV,0,5,0.192,-7.733,0,0.0387,100.015,4,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.38,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,3
0,0.372,https://api.spotify.com/v1/audio-analysis/6YH2r9NyEJTjlRmKOCvxgJ,0.696,141413,0.567,6YH2r9NyEJTjlRmKOCvxgJ,0,9,0.112,-8.907,1,0.0374,98.034,4,https://api.spotify.com/v1/tracks/6YH2r9NyEJTjlRmKOCvxgJ,audio_features,spotify:track:6YH2r9NyEJTjlRmKOCvxgJ,0.395,We Know The Way,Opetaia Foa'i & Lin-Manuel Miranda,93
0,0.221,https://api.spotify.com/v1/audio-analysis/4Ro98RCK90oHqqSZUnTFq5,0.87,204502,0.488,4Ro98RCK90oHqqSZUnTFq5,0,6,0.0767,-5.586,1,0.0537,106.008,4,https://api.spotify.com/v1/tracks/4Ro98RCK90oHqqSZUnTFq5,audio_features,spotify:track:4Ro98RCK90oHqqSZUnTFq5,0.526,Strip That Down,Liam Payne Featuring Quavo,10
0,0.123,https://api.spotify.com/v1/audio-analysis/23SryQFx36SXmuAj7tXxec,0.768,281987,0.687,23SryQFx36SXmuAj7tXxec,0,6,0.113,-5.454,0,0.113,140.064,4,https://api.spotify.com/v1/tracks/23SryQFx36SXmuAj7tXxec,audio_features,spotify:track:23SryQFx36SXmuAj7tXxec,0.279,Key To The Streets,YFN Lucci Featuring Migos & Trouble,70
0,0.484,https://api.spotify.com/v1/audio-analysis/3pndPhlQWjuSoXhcIIdBjv,0.71,165853,0.404,3pndPhlQWjuSoXhcIIdBjv,0,1,0.0953,-10.04,0,0.379,139.553,4,https://api.spotify.com/v1/tracks/3pndPhlQWjuSoXhcIIdBjv,audio_features,spotify:track:3pndPhlQWjuSoXhcIIdBjv,0.429,What They Want,Russ,83
0,0.406,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,0.72,251088,0.763,5knuzwU65gJK7IF5yJsuaW,0,9,0.18,-4.068,0,0.0523,101.965,4,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,audio_features,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.748,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,9
0,0.501,https://api.spotify.com/v1/audio-analysis/6Q2FftbUG530lCtBI74bMH,0.839,209269,0.81,6Q2FftbUG530lCtBI74bMH,0,5,0.117,-5.274,0,0.0568,129.014,4,https://api.spotify.com/v1/tracks/6Q2FftbUG530lCtBI74bMH,audio_features,spotify:track:6Q2FftbUG530lCtBI74bMH,0.814,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,38
0,0.0294,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,0.591,230227,0.741,0prNGof3XqfTvNDxHonvdK,0,0,0.11,-5.751,1,0.139,97.048,4,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.439,Scars To Your Beautiful,Alessia Cara,8
0,0.755,https://api.spotify.com/v1/audio-analysis/13e6f8t7RKXuxZ0JdaaJRG,0.719,107673,0.354,13e6f8t7RKXuxZ0JdaaJRG,0.00969,11,0.349,-10.461,1,0.104,123.152,4,https://api.spotify.com/v1/tracks/13e6f8t7RKXuxZ0JdaaJRG,audio_features,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,0.198,Jorja Interlude,Drake,49
0,0.0306,https://api.spotify.com/v1/audio-analysis/40oKW22ZNNkEdZLJTScaQI,0.747,213132,0.524,40oKW22ZNNkEdZLJTScaQI,0,10,0.2,-6.807,0,0.245,140.053,4,https://api.spotify.com/v1/tracks/40oKW22ZNNkEdZLJTScaQI,audio_features,spotify:track:40oKW22ZNNkEdZLJTScaQI,0.369,Roll In Peace,Kodak Black Featuring XXXTENTACION,53
0,0.222,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,0.63,228827,0.815,6rPO02ozF3bM7NnOV4h6s2,0,2,0.091,-4.265,1,0.152,88.357,4,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.814,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1
0,0.322,https://api.spotify.com/v1/audio-analysis/2i9q8CteBmpslOJeQdMGqA,0.752,213535,0.784,2i9q8CteBmpslOJeQdMGqA,0,0,0.11,-4.941,1,0.0754,135.039,4,https://api.spotify.com/v1/tracks/2i9q8CteBmpslOJeQdMGqA,audio_features,spotify:track:2i9q8CteBmpslOJeQdMGqA,0.447,Slumber Party,Britney Spears Featuring Tinashe,86
0,0.333,https://api.spotify.com/v1/audio-analysis/6r46lnXFbE9fr2d3KNaGbe,0.737,234829,0.709,6r46lnXFbE9fr2d3KNaGbe,0,8,0.289,-6.889,0,0.0449,125.997,4,https://api.spotify.com/v1/tracks/6r46lnXFbE9fr2d3KNaGbe,audio_features,spotify:track:6r46lnXFbE9fr2d3KNaGbe,0.537,Imitadora,Romeo Santos,91
0,0.0559,https://api.spotify.com/v1/audio-analysis/5HDPtsnyb3maFmPL8LLUTG,0.78,189280,0.745,5HDPtsnyb3maFmPL8LLUTG,0,7,0.0595,-3.97,1,0.145,94.026,4,https://api.spotify.com/v1/tracks/5HDPtsnyb3maFmPL8LLUTG,audio_features,spotify:track:5HDPtsnyb3maFmPL8LLUTG,0.862,New Man,Ed Sheeran,72
0,0.366,https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip,0.762,243270,0.476,40yJGQyEaBbIkXpwMFkXip,0,0,0.103,-12.686,1,0.114,130.007,4,https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip,audio_features,spotify:track:40yJGQyEaBbIkXpwMFkXip,0.367,1 Night,Lil Yachty,49
0,0.659,https://api.spotify.com/v1/audio-analysis/6BdAwMv1YorLfkBWlE493X,0.799,239824,0.655,6BdAwMv1YorLfkBWlE493X,0,1,0.135,-6.34,1,0.0485,128.038,4,https://api.spotify.com/v1/tracks/6BdAwMv1YorLfkBWlE493X,audio_features,spotify:track:6BdAwMv1YorLfkBWlE493X,0.806,Heroe Favorito,Romeo Santos,77
0,0.205,https://api.spotify.com/v1/audio-analysis/4IdAIZRVkwuQQnHpi529cn,0.652,134747,0.663,4IdAIZRVkwuQQnHpi529cn,0,11,0.105,-7.78,1,0.326,114.133,4,https://api.spotify.com/v1/tracks/4IdAIZRVkwuQQnHpi529cn,audio_features,spotify:track:4IdAIZRVkwuQQnHpi529cn,0.374,No Longer Friends,Bryson Tiller,98
0,0.0886,https://api.spotify.com/v1/audio-analysis/2yJ9GVCLMmzBBfQAnfzlwr,0.919,313573,0.519,2yJ9GVCLMmzBBfQAnfzlwr,0,6,0.135,-7.639,0,0.0902,112.991,4,https://api.spotify.com/v1/tracks/2yJ9GVCLMmzBBfQAnfzlwr,audio_features,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,0.311,THat Part,ScHoolboy Q Featuring Kanye West,40
0,0.847,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,0.734,95467,0.57,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,audio_features,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.689,Everybody Dies,J. Cole,57
0,0.337,https://api.spotify.com/v1/audio-analysis/21yRtB6B8EMounImAfHRCP,0.706,205093,0.485,21yRtB6B8EMounImAfHRCP,0,8,0.122,-9.671,1,0.331,115.414,4,https://api.spotify.com/v1/tracks/21yRtB6B8EMounImAfHRCP,audio_features,spotify:track:21yRtB6B8EMounImAfHRCP,0.154,Who Dat Boy,"Tyler, The Creator",87
0,0.0259,https://api.spotify.com/v1/audio-analysis/5ELRkzdzz0HvGpMDlfZHkV,0.518,340707,0.575,5ELRkzdzz0HvGpMDlfZHkV,0,5,0.109,-4.616,1,0.0302,120.019,4,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,audio_features,spotify:track:5ELRkzdzz0HvGpMDlfZHkV,0.208,Sign Of The Times,Harry Styles,4
0,0.00647,https://api.spotify.com/v1/audio-analysis/0w5Bdu51Ka25Pf3hojsKHh,0.695,182693,0.818,0w5Bdu51Ka25Pf3hojsKHh,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,4,https://api.spotify.com/v1/tracks/0w5Bdu51Ka25Pf3hojsKHh,audio_features,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,0.923,Hard Times,Paramore,90
0,0.0254,https://api.spotify.com/v1/audio-analysis/6yMxfx9wpiuhhdb8vHDVMu,0.519,205373,0.57,6yMxfx9wpiuhhdb8vHDVMu,0,1,0.0821,-7.366,1,0.202,164.155,4,https://api.spotify.com/v1/tracks/6yMxfx9wpiuhhdb8vHDVMu,audio_features,spotify:track:6yMxfx9wpiuhhdb8vHDVMu,0.303,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,51
